event_id,student_id,class_id,session_id,timestamp,day_of_week,hour_of_day,minutes_from_class_start,time_since_last_attendance_minutes,device_id_hash,ip_hash,network_type,device_changed_from_last_event,ip_changed_from_last_event,geo_lat,geo_lon,distance_from_last_event_km,travel_speed_kmh,face_match_distance,liveness_score,face_match_pass,retry_count_before_success,failed_attempts_last_7d,attendance_rate_30d,suspicious_events_last_30d,is_fraud
EVT004664,STU4664,CS501,S024,2026-02-28T07:01:00,Saturday,7,12,298,DEV_013,IP_221,wifi,1,1,17.778322,78.755918,127.27,56.9,0.523,0.579,0,2,12,0.719,7,1
EVT004665,STU4665,CS501,S025,2026-02-07T19:24:00,Saturday,19,11,1384,DEV_216,IP_690,wifi,1,0,17.706811,79.326238,1.87,10.4,0.221,0.814,1,1,0,0.945,0,0
EVT004666,STU4666,CS501,S026,2026-02-24T05:14:00,Tuesday,5,4,2437,DEV_151,IP_659,mobile,0,0,18.358524,78.285279,1.27,1.48,0.359,0.981,1,1,2,0.933,0,0
EVT004667,STU4667,CS501,S027,2026-03-03T09:40:00,Tuesday,9,7,2235,DEV_319,IP_608,ethernet,0,1,18.484182,78.724889,1.78,4.91,0.231,0.952,1,0,0,0.884,1,0
EVT004668,STU4668,CS501,S028,2026-02-09T17:55:00,Monday,17,-7,1505,DEV_411,IP_446,mobile,0,0,17.535775,78.220664,1.48,9.72,0.369,0.951,1,1,2,0.902,0,0
EVT004669,STU4669,CS501,S029,2026-02-24T20:55:00,Tuesday,20,4,2729,DEV_054,IP_640,mobile,1,0,17.317012,78.52199,1.1,5.13,0.325,0.823,1,1,0,0.985,0,0
EVT004670,STU4670,CS501,S030,2026-03-02T18:52:00,Monday,18,-1,4983,DEV_279,IP_113,mobile,0,0,17.190553,78.346084,0.83,9.27,0.278,0.795,1,0,2,0.995,1,0
EVT004671,STU4671,CS501,S031,2026-02-11T21:35:00,Wednesday,21,-2,5420,DEV_383,IP_608,mobile,0,0,18.176288,78.436699,1.44,6.14,0.275,0.984,1,1,2,0.997,0,0
EVT004672,STU4672,CS501,S032,2026-03-10T09:03:00,Tuesday,9,1,2327,DEV_158,IP_502,wifi,0,0,17.494799,78.89599,0.46,5.66,0.348,0.869,1,0,1,0.981,1,0
EVT004673,STU4673,CS501,S033,2026-02-18T16:14:00,Wednesday,16,-3,5241,DEV_727,IP_128,mobile,0,1,17.614188,78.945345,0.1,0.96,0.28,0.864,1,1,1,0.975,1,0
EVT004674,STU4674,CS501,S034,2026-03-13T21:32:00,Friday,21,23,757,DEV_793,IP_035,wifi,1,1,17.255237,78.311692,113.23,649.25,0.634,0.492,0,4,8,0.788,2,1
EVT004675,STU4675,CS501,S035,2026-03-07T12:20:00,Saturday,12,0,4710,DEV_900,IP_383,wifi,0,0,17.369456,79.428154,0.66,0.84,0.192,0.848,1,1,1,0.931,0,0
EVT004676,STU4676,CS501,S036,2026-02-03T13:12:00,Tuesday,13,-5,1887,DEV_264,IP_466,ethernet,0,0,18.494816,78.430027,0.12,3.43,0.372,0.87,1,1,1,0.953,1,0
EVT004677,STU4677,CS501,S037,2026-02-28T09:39:00,Saturday,9,-6,3760,DEV_707,IP_440,ethernet,1,1,18.137366,79.069915,1.52,5.79,0.217,0.902,1,0,0,0.929,0,0
EVT004678,STU4678,CS501,S038,2026-03-17T17:44:00,Tuesday,17,-7,5195,DEV_917,IP_475,ethernet,0,0,17.153962,78.705701,1.52,3.32,0.304,0.973,1,0,0,0.92,0,0
EVT004679,STU4679,CS501,S039,2026-02-27T20:03:00,Friday,20,-2,4766,DEV_826,IP_631,ethernet,0,0,17.891225,79.382413,1.89,0.0,0.207,0.913,1,1,1,0.837,1,0
EVT004680,STU4680,CS501,S040,2026-03-06T22:15:00,Friday,22,7,1661,DEV_207,IP_360,mobile,0,0,18.294472,79.264505,1.87,0.46,0.281,0.983,1,0,0,0.824,1,0
EVT004681,STU4681,CS501,S001,2026-02-24T18:35:00,Tuesday,18,-4,2074,DEV_689,IP_476,ethernet,0,0,17.975927,78.912173,0.01,10.7,0.329,0.921,1,0,1,0.957,1,0
EVT004682,STU4682,CS501,S002,2026-02-13T17:33:00,Friday,17,5,4798,DEV_461,IP_170,wifi,0,0,17.295615,79.462973,1.37,0.26,0.264,0.842,1,1,0,0.881,1,0
EVT004683,STU4683,CS501,S003,2026-03-12T13:12:00,Thursday,13,7,5090,DEV_113,IP_128,ethernet,0,0,17.923098,78.442736,0.95,0.67,0.323,0.813,1,0,1,0.916,1,0
EVT004684,STU4684,CS501,S004,2026-02-13T16:03:00,Friday,16,7,5516,DEV_611,IP_560,mobile,0,0,17.135668,78.616574,0.81,3.02,0.277,0.893,1,0,2,0.849,1,0
EVT004685,STU4685,CS501,S005,2026-02-17T08:44:00,Tuesday,8,-5,2734,DEV_286,IP_197,mobile,1,0,17.959736,79.110345,1.36,2.56,0.239,0.956,1,0,1,0.929,0,0
EVT004686,STU4686,CS501,S006,2026-02-07T18:14:00,Saturday,18,-4,3570,DEV_199,IP_005,ethernet,0,0,18.415841,79.360821,0.42,11.81,0.328,0.851,1,0,2,0.881,0,0
EVT004687,STU4687,CS501,S007,2026-02-24T21:24:00,Tuesday,21,8,5989,DEV_297,IP_241,wifi,0,0,18.266091,78.943351,1.57,10.2,0.328,0.908,1,1,0,0.965,0,0
EVT004688,STU4688,CS501,S008,2026-02-22T18:40:00,Sunday,18,-5,4137,DEV_525,IP_632,ethernet,0,1,17.742864,78.265538,0.47,6.29,0.307,0.98,1,1,2,0.89,1,0
EVT004689,STU4689,CS501,S009,2026-02-13T20:44:00,Friday,20,8,1924,DEV_815,IP_426,wifi,0,0,18.49557,78.150822,1.38,2.54,0.338,0.972,1,0,0,0.952,1,0
EVT004690,STU4690,CS501,S010,2026-03-03T14:15:00,Tuesday,14,9,5519,DEV_546,IP_342,wifi,0,0,17.437204,78.115645,0.41,4.1,0.26,0.796,1,0,2,0.984,0,0
EVT004691,STU4691,CS501,S011,2026-02-18T09:40:00,Wednesday,9,4,2620,DEV_679,IP_201,mobile,1,0,17.469819,79.220144,1.77,5.46,0.345,0.953,1,0,2,0.904,1,0
EVT004692,STU4692,CS501,S012,2026-03-02T19:04:00,Monday,19,9,3075,DEV_194,IP_698,mobile,0,0,17.611076,78.898091,1.6,9.01,0.23,0.825,1,0,0,0.966,0,0
EVT004693,STU4693,CS501,S013,2026-03-15T07:54:00,Sunday,7,11,4917,DEV_049,IP_230,ethernet,0,0,17.362741,79.241438,0.45,9.36,0.375,0.808,1,1,0,0.986,0,0
EVT004694,STU4694,CS501,S014,2026-02-11T09:59:00,Wednesday,9,5,604,DEV_702,IP_188,ethernet,0,0,18.398284,78.225051,69.76,211.22,0.552,0.278,0,4,12,0.691,8,1
EVT004695,STU4695,CS501,S015,2026-02-09T09:18:00,Monday,9,6,4195,DEV_710,IP_500,ethernet,0,0,17.61516,78.846483,1.48,1.06,0.169,0.988,1,1,1,0.838,0,0
EVT004696,STU4696,CS501,S016,2026-03-13T07:10:00,Friday,7,0,2544,DEV_455,IP_251,ethernet,0,0,17.895153,78.387739,0.86,8.49,0.36,0.955,1,1,2,0.876,0,0
EVT004697,STU4697,CS501,S017,2026-03-11T01:50:00,Wednesday,1,-4,4297,DEV_635,IP_131,mobile,0,0,17.973191,78.521947,1.04,5.71,0.327,0.786,1,0,2,0.931,0,0
EVT004698,STU4698,CS501,S018,2026-02-04T02:46:00,Wednesday,2,8,2116,DEV_664,IP_523,wifi,0,0,18.338456,79.36161,1.79,4.13,0.217,0.959,1,1,0,0.887,1,0
EVT004699,STU4699,CS501,S019,2026-03-03T06:55:00,Tuesday,6,-3,2642,DEV_089,IP_233,wifi,0,0,17.161693,79.172319,1.57,9.61,0.377,0.91,1,0,2,0.916,0,0
EVT004700,STU4700,CS501,S020,2026-03-03T21:16:00,Tuesday,21,6,5428,DEV_643,IP_685,mobile,1,0,18.338481,78.003238,1.31,3.05,0.305,0.867,1,1,2,0.983,1,0
EVT004701,STU4701,CS501,S021,2026-03-16T16:19:00,Monday,16,7,2259,DEV_711,IP_510,wifi,0,0,18.491277,78.646666,0.42,9.67,0.336,0.984,1,1,1,0.95,1,0
EVT004702,STU4702,CS501,S022,2026-02-06T20:47:00,Friday,20,-3,5276,DEV_190,IP_692,ethernet,0,0,18.448309,78.041703,0.23,10.67,0.179,0.797,1,0,2,0.825,0,0
EVT004703,STU4703,CS501,S023,2026-02-27T05:23:00,Friday,5,0,3985,DEV_107,IP_182,ethernet,0,1,17.53269,78.840467,0.27,4.02,0.163,0.984,1,0,0,0.952,0,0
EVT004704,STU4704,CS501,S024,2026-02-17T16:39:00,Tuesday,16,-7,1961,DEV_556,IP_346,mobile,0,0,18.012658,79.17306,0.15,2.6,0.393,0.896,1,0,0,0.913,0,0
EVT004705,STU4705,CS501,S025,2026-03-02T21:56:00,Monday,21,10,4342,DEV_002,IP_059,wifi,0,0,17.007864,78.420076,0.4,0.65,0.385,0.955,1,1,2,0.913,1,0
EVT004706,STU4706,CS501,S026,2026-02-19T06:53:00,Thursday,6,-1,3842,DEV_759,IP_207,mobile,0,0,17.724702,79.079269,1.74,1.14,0.241,0.876,1,1,0,0.946,0,0
EVT004707,STU4707,CS501,S027,2026-02-27T18:31:00,Friday,18,3,1284,DEV_097,IP_672,wifi,0,0,18.044726,78.414056,1.76,0.65,0.36,0.853,1,0,1,0.844,0,0
EVT004708,STU4708,CS501,S028,2026-03-06T11:59:00,Friday,11,12,4379,DEV_505,IP_087,ethernet,0,0,17.226676,79.25527,1.87,3.19,0.224,0.93,1,1,1,0.983,1,0
EVT004709,STU4709,CS501,S029,2026-03-10T23:13:00,Tuesday,23,10,2137,DEV_601,IP_133,mobile,0,0,17.001185,78.997203,0.47,1.67,0.291,0.943,1,1,1,0.837,0,0
EVT004710,STU4710,CS501,S030,2026-03-08T16:55:00,Sunday,16,0,4048,DEV_272,IP_536,wifi,0,1,17.232829,79.142062,1.53,1.0,0.35,0.825,1,1,2,0.847,0,0
EVT004711,STU4711,CS501,S031,2026-03-01T18:17:00,Sunday,18,3,5100,DEV_731,IP_541,ethernet,0,0,18.26469,78.773169,1.52,1.47,0.191,0.841,1,1,0,0.916,0,0
EVT004712,STU4712,CS501,S032,2026-02-12T06:48:00,Thursday,6,-5,1563,DEV_226,IP_297,mobile,0,0,17.631078,78.342774,0.34,8.93,0.198,0.912,1,1,0,0.914,0,0
EVT004713,STU4713,CS501,S033,2026-03-15T05:08:00,Sunday,5,-5,1513,DEV_229,IP_654,wifi,1,0,18.070015,78.886373,0.96,0.81,0.364,0.884,1,0,2,0.983,1,0
EVT004714,STU4714,CS501,S034,2026-02-02T03:11:00,Monday,3,-4,1245,DEV_078,IP_447,mobile,0,0,18.458278,79.402036,0.47,10.76,0.25,0.87,1,0,0,0.859,0,0
EVT004715,STU4715,CS501,S035,2026-03-18T08:03:00,Wednesday,8,-6,2155,DEV_534,IP_638,mobile,0,0,17.770065,79.390729,1.97,9.99,0.257,0.816,1,1,1,0.983,1,0
EVT004716,STU4716,CS501,S036,2026-02-25T01:06:00,Wednesday,1,2,4273,DEV_226,IP_066,mobile,0,0,17.70834,79.297202,0.84,0.33,0.302,0.886,1,0,0,0.914,0,0
EVT004717,STU4717,CS501,S037,2026-02-21T00:56:00,Saturday,0,11,2844,DEV_569,IP_511,ethernet,0,0,17.820747,78.572239,0.52,6.61,0.274,0.931,1,1,1,0.987,1,0
EVT004718,STU4718,CS501,S038,2026-02-24T10:08:00,Tuesday,10,5,1336,DEV_215,IP_549,mobile,0,0,18.087859,78.339209,1.9,8.74,0.372,0.785,1,1,1,0.99,1,0
EVT004719,STU4719,CS501,S039,2026-02-25T16:28:00,Wednesday,16,-5,1271,DEV_426,IP_683,mobile,0,1,17.079479,78.474241,0.93,11.23,0.289,0.781,1,1,2,0.981,1,0
EVT004720,STU4720,CS501,S040,2026-03-05T07:10:00,Thursday,7,-1,5410,DEV_120,IP_286,ethernet,1,0,17.614917,78.464255,0.65,5.77,0.292,0.881,1,1,1,0.855,1,0
EVT004721,STU4721,CS501,S001,2026-03-15T00:57:00,Sunday,0,4,209,DEV_130,IP_312,ethernet,1,0,18.302139,78.638818,61.05,487.42,0.493,0.613,1,3,4,0.561,8,1
EVT004722,STU4722,CS501,S002,2026-03-05T20:31:00,Thursday,20,1,5621,DEV_823,IP_115,ethernet,0,0,17.206025,79.140418,1.21,4.29,0.348,0.828,1,1,0,0.962,0,0
EVT004723,STU4723,CS501,S003,2026-02-04T09:15:00,Wednesday,9,10,1899,DEV_024,IP_418,ethernet,0,0,17.055806,79.279572,0.06,5.08,0.364,0.872,1,1,0,0.866,1,0
EVT004724,STU4724,CS501,S004,2026-03-13T06:50:00,Friday,6,-2,3442,DEV_457,IP_586,wifi,0,0,18.020014,79.074674,1.61,7.84,0.199,0.966,1,0,0,0.933,0,0
EVT004725,STU4725,CS501,S005,2026-03-10T12:23:00,Tuesday,12,-1,5692,DEV_697,IP_478,mobile,0,0,17.049389,78.558557,1.58,11.78,0.339,0.888,1,1,0,0.849,1,0
EVT004726,STU4726,CS501,S006,2026-03-10T03:18:00,Tuesday,3,8,477,DEV_725,IP_605,wifi,1,1,17.507663,79.359156,110.26,457.49,0.688,0.264,0,4,8,0.613,7,1
EVT004727,STU4727,CS501,S007,2026-02-10T11:50:00,Tuesday,11,12,4837,DEV_343,IP_425,wifi,0,0,17.320872,79.246711,0.58,0.92,0.186,0.922,1,1,1,0.885,1,0
EVT004728,STU4728,CS501,S008,2026-02-22T02:26:00,Sunday,2,1,1007,DEV_615,IP_484,wifi,0,0,17.749652,78.209218,0.77,2.28,0.243,0.879,1,1,0,0.91,0,0
EVT004729,STU4729,CS501,S009,2026-03-11T15:33:00,Wednesday,15,-3,5588,DEV_533,IP_217,ethernet,0,0,17.382922,79.105671,1.36,5.21,0.34,0.816,1,0,1,0.846,1,0
EVT004730,STU4730,CS501,S010,2026-02-17T21:52:00,Tuesday,21,-2,2669,DEV_948,IP_371,wifi,1,0,17.69743,78.324584,0.13,1.68,0.314,0.971,1,1,1,0.998,1,0
EVT004731,STU4731,CS501,S011,2026-02-07T11:36:00,Saturday,11,-3,2806,DEV_494,IP_417,ethernet,0,0,17.750312,78.231021,1.09,1.85,0.258,0.896,1,1,1,0.968,0,0
EVT004732,STU4732,CS501,S012,2026-02-22T20:58:00,Sunday,20,-3,3478,DEV_899,IP_514,mobile,0,0,17.883472,79.015174,0.96,2.95,0.249,0.914,1,0,1,0.998,0,0
EVT004733,STU4733,CS501,S013,2026-03-02T04:41:00,Monday,4,1,4922,DEV_186,IP_115,mobile,0,0,18.288337,78.865601,0.32,2.7,0.272,0.835,1,1,0,0.878,0,0
EVT004734,STU4734,CS501,S014,2026-03-15T14:46:00,Sunday,14,8,3844,DEV_224,IP_481,mobile,0,0,17.768148,79.309642,1.71,4.87,0.18,0.823,1,1,2,0.954,1,0
EVT004735,STU4735,CS501,S015,2026-03-04T13:05:00,Wednesday,13,-6,5901,DEV_465,IP_022,wifi,0,1,17.385246,78.826371,1.68,3.19,0.349,0.987,1,0,2,0.878,1,0
EVT004736,STU4736,CS501,S016,2026-03-10T18:46:00,Tuesday,18,-1,1616,DEV_635,IP_272,mobile,0,0,17.916805,78.762434,1.39,7.4,0.304,0.931,1,0,0,0.902,1,0
EVT004737,STU4737,CS501,S017,2026-03-10T12:50:00,Tuesday,12,-1,5592,DEV_614,IP_190,mobile,0,1,17.164443,78.20536,0.28,6.88,0.176,0.878,1,0,0,0.833,0,0
EVT004738,STU4738,CS501,S018,2026-03-17T03:26:00,Tuesday,3,-7,5653,DEV_691,IP_129,mobile,0,0,17.738822,78.420375,1.5,4.13,0.391,0.857,1,1,1,0.969,0,0
EVT004739,STU4739,CS501,S019,2026-02-04T22:14:00,Wednesday,22,-1,5917,DEV_101,IP_466,mobile,0,0,17.570586,79.09227,1.43,4.09,0.255,0.956,1,0,1,1.0,0,0
EVT004740,STU4740,CS501,S020,2026-02-18T14:39:00,Wednesday,14,12,1561,DEV_891,IP_196,ethernet,0,0,17.505758,78.68667,1.55,8.43,0.326,0.989,1,0,2,0.933,1,0
EVT004741,STU4741,CS501,S021,2026-03-07T02:00:00,Saturday,2,2,1685,DEV_195,IP_538,wifi,0,0,18.30489,79.189053,1.54,0.01,0.223,0.833,1,1,0,0.968,1,0
EVT004742,STU4742,CS501,S022,2026-02-12T05:17:00,Thursday,5,-7,4910,DEV_341,IP_355,mobile,0,0,17.908196,78.654284,0.84,3.81,0.351,0.902,1,0,1,0.839,0,0
EVT004743,STU4743,CS501,S023,2026-02-27T18:00:00,Friday,18,1,4736,DEV_122,IP_053,mobile,0,1,17.248009,79.066214,1.7,7.24,0.318,0.813,1,0,1,0.929,1,0
EVT004744,STU4744,CS501,S024,2026-03-03T04:06:00,Tuesday,4,7,962,DEV_531,IP_637,ethernet,0,0,17.780908,79.467918,1.21,8.25,0.302,0.982,1,1,1,0.888,0,0
EVT004745,STU4745,CS501,S025,2026-02-09T21:40:00,Monday,21,-2,5465,DEV_357,IP_586,wifi,1,0,17.626925,79.353006,1.29,0.52,0.369,0.939,1,1,1,0.99,1,0
EVT004746,STU4746,CS501,S026,2026-02-27T06:50:00,Friday,6,9,4569,DEV_393,IP_466,wifi,0,0,18.329792,78.168238,1.6,6.27,0.237,0.894,1,0,2,0.841,1,0
EVT004747,STU4747,CS501,S027,2026-03-16T04:36:00,Monday,4,-7,5022,DEV_446,IP_211,wifi,0,0,17.969372,79.418699,0.5,4.17,0.341,0.792,1,0,1,0.935,0,0
EVT004748,STU4748,CS501,S028,2026-03-02T13:47:00,Monday,13,10,2250,DEV_729,IP_200,ethernet,0,1,17.791604,78.589713,1.05,2.06,0.33,0.892,1,0,0,0.949,0,0
EVT004749,STU4749,CS501,S029,2026-02-03T10:49:00,Tuesday,10,-6,4076,DEV_206,IP_539,ethernet,0,0,18.251074,78.460163,0.81,4.04,0.242,0.884,1,0,2,0.988,0,0
EVT004750,STU4750,CS501,S030,2026-02-02T10:05:00,Monday,10,20,424,DEV_728,IP_505,ethernet,1,1,17.939776,78.396141,26.21,285.39,0.494,0.396,0,2,4,0.533,9,1
EVT004751,STU4751,CS501,S031,2026-03-17T11:02:00,Tuesday,11,18,262,DEV_474,IP_633,ethernet,0,0,17.466539,78.212198,85.85,154.12,0.511,0.314,0,5,10,0.8,8,1
EVT004752,STU4752,CS501,S032,2026-02-17T19:46:00,Tuesday,19,4,5524,DEV_691,IP_497,wifi,0,0,17.227957,79.22719,0.94,9.58,0.372,0.953,1,0,0,0.936,0,0
EVT004753,STU4753,CS501,S033,2026-02-22T20:54:00,Sunday,20,-2,5534,DEV_768,IP_253,mobile,0,0,17.494882,78.025875,0.6,9.33,0.32,0.872,1,0,2,0.842,1,0
EVT004754,STU4754,CS501,S034,2026-02-19T09:38:00,Thursday,9,6,4383,DEV_343,IP_482,ethernet,0,0,17.165289,79.169033,0.63,0.56,0.353,0.904,1,0,2,0.969,0,0
EVT004755,STU4755,CS501,S035,2026-03-16T22:06:00,Monday,22,-2,4534,DEV_756,IP_070,ethernet,0,0,17.569404,78.43016,1.75,3.82,0.262,0.866,1,1,1,0.921,0,0
EVT004756,STU4756,CS501,S036,2026-02-17T06:04:00,Tuesday,6,5,3569,DEV_042,IP_178,ethernet,0,1,17.048009,78.737381,0.2,2.39,0.16,0.883,1,0,1,0.839,1,0
EVT004757,STU4757,CS501,S037,2026-02-09T11:55:00,Monday,11,8,4965,DEV_848,IP_115,ethernet,0,0,18.17751,78.252324,0.12,5.14,0.316,0.789,1,0,2,0.938,0,0
EVT004758,STU4758,CS501,S038,2026-02-07T17:28:00,Saturday,17,4,4674,DEV_646,IP_041,wifi,0,0,18.440458,78.851691,0.73,7.32,0.314,0.954,1,1,1,0.909,0,0
EVT004759,STU4759,CS501,S039,2026-03-10T15:23:00,Tuesday,15,13,554,DEV_790,IP_119,mobile,0,1,17.435708,78.41471,98.17,103.43,0.611,0.636,0,5,8,0.708,4,1
EVT004760,STU4760,CS501,S040,2026-02-09T09:29:00,Monday,9,4,456,DEV_904,IP_184,mobile,0,1,17.829425,79.43163,99.07,167.72,0.52,0.337,0,3,5,0.838,9,1
EVT004761,STU4761,CS501,S001,2026-03-09T03:20:00,Monday,3,16,419,DEV_454,IP_066,ethernet,1,1,17.528353,78.45305,84.56,132.24,0.454,0.282,0,5,6,0.791,3,1
EVT004762,STU4762,CS501,S002,2026-03-14T02:39:00,Saturday,2,-1,5700,DEV_702,IP_662,ethernet,0,0,18.202475,78.734571,0.05,8.42,0.206,0.846,1,0,1,0.922,0,0
EVT004763,STU4763,CS501,S003,2026-02-07T17:19:00,Saturday,17,12,3921,DEV_782,IP_504,mobile,1,0,18.186857,79.329565,1.31,11.36,0.373,0.819,1,0,1,0.914,0,0
EVT004764,STU4764,CS501,S004,2026-02-17T22:33:00,Tuesday,22,1,5190,DEV_856,IP_616,wifi,0,0,17.448454,78.697589,0.79,3.44,0.386,0.918,1,1,2,0.857,0,0
EVT004765,STU4765,CS501,S005,2026-02-02T11:19:00,Monday,11,-3,635,DEV_217,IP_526,wifi,1,1,17.62969,78.497785,38.08,461.1,0.518,0.22,0,4,9,0.74,5,1
EVT004766,STU4766,CS501,S006,2026-02-17T15:50:00,Tuesday,15,8,1049,DEV_496,IP_084,mobile,0,0,17.363428,78.412777,1.9,3.53,0.235,0.856,1,1,0,0.845,1,0
EVT004767,STU4767,CS501,S007,2026-02-15T16:13:00,Sunday,16,1,956,DEV_589,IP_700,ethernet,0,0,17.056993,79.47816,1.24,5.77,0.176,0.919,1,0,1,0.922,1,0
EVT004768,STU4768,CS501,S008,2026-03-03T12:36:00,Tuesday,12,6,3885,DEV_684,IP_144,mobile,0,0,18.093135,78.918023,1.95,10.14,0.362,0.843,1,0,2,0.824,0,0
EVT004769,STU4769,CS501,S009,2026-03-16T19:12:00,Monday,19,8,192,DEV_710,IP_133,mobile,0,0,18.427857,79.065883,124.32,511.66,0.689,0.372,0,4,2,0.768,2,1
EVT004770,STU4770,CS501,S010,2026-02-05T05:58:00,Thursday,5,8,1595,DEV_515,IP_609,mobile,0,0,17.016672,79.467643,0.55,9.74,0.192,0.965,1,0,1,0.861,0,0
EVT004771,STU4771,CS501,S011,2026-02-02T20:19:00,Monday,20,10,1926,DEV_733,IP_679,mobile,0,0,17.957886,78.604322,0.4,9.63,0.326,0.848,1,1,1,0.895,1,0
EVT004772,STU4772,CS501,S012,2026-02-10T20:13:00,Tuesday,20,-2,3533,DEV_724,IP_129,wifi,0,0,18.219376,78.552191,1.38,3.47,0.255,0.88,1,0,1,0.933,0,0
EVT004773,STU4773,CS501,S013,2026-02-05T01:34:00,Thursday,1,2,1540,DEV_617,IP_532,mobile,0,0,17.340543,79.162091,0.59,10.19,0.279,0.876,1,1,0,0.888,1,0
EVT004774,STU4774,CS501,S014,2026-02-02T22:31:00,Monday,22,1,690,DEV_149,IP_390,wifi,0,1,18.117981,79.289101,41.85,206.84,0.747,0.452,0,5,5,0.739,9,1
EVT004775,STU4775,CS501,S015,2026-03-06T04:25:00,Friday,4,-1,1914,DEV_623,IP_126,ethernet,0,0,17.661678,78.674576,0.36,4.85,0.278,0.913,1,1,0,0.898,1,0
EVT004776,STU4776,CS501,S016,2026-02-03T00:32:00,Tuesday,0,24,749,DEV_250,IP_079,mobile,1,1,18.412665,78.372048,102.37,204.34,0.511,0.242,0,4,6,0.45,4,1
EVT004777,STU4777,CS501,S017,2026-02-11T10:02:00,Wednesday,10,11,1384,DEV_913,IP_255,ethernet,1,1,17.105467,79.025377,0.15,0.19,0.387,0.912,1,1,0,0.999,1,0
EVT004778,STU4778,CS501,S018,2026-02-01T18:45:00,Sunday,18,2,4314,DEV_345,IP_267,mobile,0,0,17.484211,79.169368,1.89,4.25,0.358,0.849,1,0,2,0.892,1,0
EVT004779,STU4779,CS501,S019,2026-03-08T18:58:00,Sunday,18,28,701,DEV_556,IP_496,wifi,0,1,17.768908,78.271459,102.21,250.93,0.682,0.333,0,3,10,0.624,6,1
EVT004780,STU4780,CS501,S020,2026-02-16T12:02:00,Monday,12,-6,4121,DEV_425,IP_090,ethernet,0,0,18.110787,79.339014,1.41,10.61,0.395,0.985,1,1,1,0.852,1,0
EVT004781,STU4781,CS501,S021,2026-03-05T14:05:00,Thursday,14,-7,2322,DEV_333,IP_020,mobile,0,0,17.767951,79.319743,1.83,3.2,0.226,0.936,1,1,0,0.98,0,0
EVT004782,STU4782,CS501,S022,2026-03-08T21:59:00,Sunday,21,2,5357,DEV_286,IP_477,wifi,0,0,18.36988,78.730688,0.79,6.11,0.18,0.857,1,0,1,0.931,0,0
EVT004783,STU4783,CS501,S023,2026-02-15T21:55:00,Sunday,21,7,4537,DEV_648,IP_314,wifi,0,0,18.066899,78.82223,1.1,4.36,0.331,0.794,1,0,2,0.83,0,0
EVT004784,STU4784,CS501,S024,2026-03-12T01:01:00,Thursday,1,7,2230,DEV_526,IP_621,wifi,0,0,17.825244,79.341987,1.53,4.99,0.192,0.973,1,1,2,0.849,1,0
EVT004785,STU4785,CS501,S025,2026-02-16T01:56:00,Monday,1,4,2760,DEV_648,IP_660,ethernet,0,0,17.910658,78.233787,0.89,3.37,0.197,0.978,1,0,2,0.948,1,0
EVT004786,STU4786,CS501,S026,2026-02-01T15:26:00,Sunday,15,-6,4852,DEV_371,IP_408,wifi,0,0,18.451012,78.536999,0.14,6.28,0.242,0.846,1,0,0,0.993,0,0
EVT004787,STU4787,CS501,S027,2026-02-05T14:57:00,Thursday,14,2,2468,DEV_685,IP_094,wifi,0,0,18.208085,78.13814,0.81,11.22,0.307,0.919,1,0,2,0.929,0,0
EVT004788,STU4788,CS501,S028,2026-02-02T06:12:00,Monday,6,-6,1609,DEV_676,IP_279,wifi,0,0,17.440435,78.047163,1.02,7.78,0.247,0.81,1,1,0,0.881,0,0
EVT004789,STU4789,CS501,S029,2026-03-12T07:38:00,Thursday,7,10,5508,DEV_486,IP_446,ethernet,1,0,17.387596,78.859008,0.9,9.38,0.202,0.876,1,1,1,0.843,0,0
EVT004790,STU4790,CS501,S030,2026-02-06T10:41:00,Friday,10,-2,5495,DEV_009,IP_261,ethernet,0,0,17.491792,78.520706,0.89,1.44,0.388,0.927,1,0,2,0.964,1,0
EVT004791,STU4791,CS501,S031,2026-02-10T10:22:00,Tuesday,10,8,5418,DEV_738,IP_410,ethernet,0,0,18.352834,79.054114,1.88,9.59,0.185,0.958,1,1,2,0.987,0,0
EVT004792,STU4792,CS501,S032,2026-03-13T06:49:00,Friday,6,-4,1602,DEV_416,IP_120,mobile,0,0,18.199007,79.157241,1.0,2.0,0.266,0.834,1,1,2,0.901,0,0
EVT004793,STU4793,CS501,S033,2026-02-01T09:08:00,Sunday,9,7,4420,DEV_302,IP_368,wifi,0,0,17.28165,78.123477,0.49,9.13,0.302,0.791,1,1,1,0.861,0,0
EVT004794,STU4794,CS501,S034,2026-02-05T22:13:00,Thursday,22,-1,4889,DEV_387,IP_402,mobile,0,0,17.516179,79.232248,0.97,4.92,0.278,0.859,1,1,1,0.846,1,0
EVT004795,STU4795,CS501,S035,2026-02-21T08:59:00,Saturday,8,7,117,DEV_406,IP_485,mobile,0,0,18.219157,78.459554,48.47,517.24,0.515,0.212,0,1,11,0.744,3,1
EVT004796,STU4796,CS501,S036,2026-02-18T16:47:00,Wednesday,16,12,2745,DEV_699,IP_208,mobile,0,0,18.382918,78.209734,1.03,1.53,0.163,0.889,1,0,2,0.971,0,0
EVT004797,STU4797,CS501,S037,2026-03-08T06:43:00,Sunday,6,-2,3131,DEV_559,IP_246,ethernet,0,0,17.640338,79.334061,0.37,8.11,0.357,0.874,1,0,1,0.98,0,0
